Language	Area	Lexifier	First major settlement	End of influence	Conditions of contact	Other languages in contact	Class	Position	Lexifier's Phoneme	Creole's Phoneme	Place Stability	Manner Stability	Example_converted	Reference	Gloss	
Papiamentu	Central America	Spanish	1650	2010	Slavery	Afro-Portuguese creoles and Dutch	Stops	word-final	d	d			[boluntad]	Freitas 2016: 180	willingness	
Papiamentu	Central America	Spanish	1650	2010	Slavery	Afro-Portuguese creoles and Dutch	Stops	word-initial	k	k			[kurpa]	Kouwenberg 2013	body	
Papiamentu	Central America	Spanish	1650	2010	Slavery	Afro-Portuguese creoles and Dutch	Stops	word-medial	k	k			[boka]	Rosetta Project	mouth	
Papiamentu	Central America	Spanish	1650	2010	Slavery	Afro-Portuguese creoles and Dutch	Stops	word-initial	g	g			[grándi]	Rosetta Project	big	
Papiamentu	Central America	Spanish	1650	2010	Slavery	Afro-Portuguese creoles and Dutch	Stops	word-medial	g	∅			[awaséru]	Rosetta Project	rain	
Papiamentu	Central America	Spanish	1650	2010	Slavery	Afro-Portuguese creoles and Dutch	Stops	word-medial	g	k			[baˈɾika]	Rosetta Project	belly	
Papiamentu	Central America	Spanish	1650	2010	Slavery	Afro-Portuguese creoles and Dutch	Fricatives	word-initial	f	f			[ˈfɾiu]	Rosetta Project	cold	
Papiamentu	Central America	Spanish	1650	2010	Slavery	Afro-Portuguese creoles and Dutch	Fricatives	word-medial	f							
Papiamentu	Central America	Spanish	1650	2010	Slavery	Afro-Portuguese creoles and Dutch	Fricatives	word-initial	s̪	ʃ			[ʃiˈniʃi]	Kouwenberg 2013	ashes	
Papiamentu	Central America	Spanish	1650	2010	Slavery	Afro-Portuguese creoles and Dutch	Fricatives	word-medial	s̪	ʃ			[ʃiˈniʃi]	Kouwenberg 2013	ashes	
Papiamentu	Central America	Spanish	1650	2010	Slavery	Afro-Portuguese creoles and Dutch	Fricatives	word-final	s̪	ʃ			[naˈniʃi]	Rosetta Project	nose	
Papiamentu	Central America	Spanish	1650	2010	Slavery	Afro-Portuguese creoles and Dutch	Fricatives	word-final	s̪	s			[raˈis]	Rosetta Project	root	
Papiamentu	Central America	Spanish	1650	2010	Slavery	Afro-Portuguese creoles and Dutch	Fricatives	word-initial	ʝ	j			[ˈjabi]	Kouwenberg 2013	key	
Papiamentu	Central America	Spanish	1650	2010	Slavery	Afro-Portuguese creoles and Dutch	Fricatives	word-medial	ʝ	j			[seˈmija]	Rosetta Project	seed	
Papiamentu	Central America	Spanish	1650	2010	Slavery	Afro-Portuguese creoles and Dutch	Fricatives	word-initial	s	s			[seˈmija]	Rosetta Project	seed	
Papiamentu	Central America	Spanish	1650	2010	Slavery	Afro-Portuguese creoles and Dutch	Fricatives	word-medial	s							
Papiamentu	Central America	Spanish	1650	2010	Slavery	Afro-Portuguese creoles and Dutch	Fricatives	word-initial	t̠ʃ	t̠ʃ			[t̠ʃapi]	Kouwenberg 2013	hoe	
Papiamentu	Central America	Spanish	1650	2010	Slavery	Afro-Portuguese creoles and Dutch	Fricatives	word-medial	t̠ʃ	t̠ʃ			[pet̠ʃu]	Rosetta Project	chest	
Papiamentu	Central America	Spanish	1650	2010	Slavery	Afro-Portuguese creoles and Dutch	Fricatives	word-initial	ʃ	w			[wega]	Kouwenberg 2013	to play	
Papiamentu	Central America	Spanish	1650	2010	Slavery	Afro-Portuguese creoles and Dutch	Fricatives	word-medial	ʃ	∅			[oréa]	Rosetta Project	ear	
Papiamentu	Central America	Spanish	1650	2010	Slavery	Afro-Portuguese creoles and Dutch	Rhotics	word-medial	ɾ	n			[naˈniʃi]	Rosetta Project	nose	
Papiamentu	Central America	Spanish	1650	2010	Slavery	Afro-Portuguese creoles and Dutch	Rhotics	word-final	ɾ	∅			[muhe]	Kouwenberg 2013	woman	
Papiamentu	Central America	Spanish	1650	2010	Slavery	Afro-Portuguese creoles and Dutch	Rhotics	word-initial	r	ɾ			['ɾabo]	Rosetta Project	tail	
Papiamentu	Central America	Spanish	1650	2010	Slavery	Afro-Portuguese creoles and Dutch	Rhotics	word-medial	r	ɾ			['teɾa]	Rosetta Project	soil	
Papiamentu	Central America	Spanish	1650	2010	Slavery	Afro-Portuguese creoles and Dutch	Laterals	word-initial	l	l			[lagadiʃi]	Kouwenberg 2013	lizard	
Papiamentu	Central America	Spanish	1650	2010	Slavery	Afro-Portuguese creoles and Dutch	Laterals	word-medial	l	l			['palu]	Rosetta Project	tree	
Papiamentu	Central America	Spanish	1650	2010	Slavery	Afro-Portuguese creoles and Dutch	Laterals	word-final	l	l			[solo]	Rosetta Project	sun	
Papiamentu	Central America	Spanish	1650	2010	Slavery	Afro-Portuguese creoles and Dutch	Laterals	word-medial	ʎ	∅			[strea]	Rosetta Project	star	
Papiamentu	Central America	Spanish	1650	2010	Slavery	Afro-Portuguese creoles and Dutch	Nasals	word-initial	m	m			[muhe]	Kouwenberg 2013	woman	
Papiamentu	Central America	Spanish	1650	2010	Slavery	Afro-Portuguese creoles and Dutch	Nasals	word-medial	m	m			[seˈmija]	Rosetta Project	seed	
Papiamentu	Central America	Spanish	1650	2010	Slavery	Afro-Portuguese creoles and Dutch	Nasals	word-initial	n	n			[naˈniʃi]	Rosetta Project	nose	
Papiamentu	Central America	Spanish	1650	2010	Slavery	Afro-Portuguese creoles and Dutch	Nasals	word-medial	n	n			[ʃiniʃi]	Kouwenberg 2013	ashes	
Papiamentu	Central America	Spanish	1650	2010	Slavery	Afro-Portuguese creoles and Dutch	Nasals	word-final	n	ŋ			[boŋ]	Kouwenberg 2013	good	
Papiamentu	Central America	Spanish	1650	2010	Slavery	Afro-Portuguese creoles and Dutch	Nasals	word-medial	ɲ	j̃			[ũj̃a]	Kouwenberg 2013	nail	
Palenquero	Central America	Spanish	1650	1700	Slavery	Kikongo	Stops	word-initial	p	p			[pelo]	Schwegler 2013	dog	
Palenquero	Central America	Spanish	1650	1700	Slavery	Kikongo	Stops	word-medial	p	p			[ripue]	Schwegler 2013	after	
Palenquero	Central America	Spanish	1650	1700	Slavery	Kikongo	Stops	word-initial	b	mb			[mboka]	Schwegler 2013	mouth	
Palenquero	Central America	Spanish	1650	1700	Slavery	Kikongo	Stops	word-medial	b	b			[akaba]	Schwegler 2013	to finish	
Palenquero	Central America	Spanish	1650	1700	Slavery	Kikongo	Stops	word-initial	t	t			[tako]	Schwegler 2013	bat	
Palenquero	Central America	Spanish	1650	1700	Slavery	Kikongo	Stops	word-medial	t	t			[ngato]	Schwegler 2013	cat	
Palenquero	Central America	Spanish	1650	1700	Slavery	Kikongo	Stops	word-initial	d	nd			[nda]	Schwegler 2013	give	
Palenquero	Central America	Spanish	1650	1700	Slavery	Kikongo	Stops	word-initial	d	ɾ			[ripue]	Schwegler 2013	after	
Palenquero	Central America	Spanish	1650	1700	Slavery	Kikongo	Stops	word-medial	d	d			[kada]	Schwegler 2013	each	
Palenquero	Central America	Spanish	1650	1700	Slavery	Kikongo	Stops	word-medial	d	ɾ			[kaɾa]	Schwegler 2013	each	
Palenquero	Central America	Spanish	1650	1700	Slavery	Kikongo	Stops	word-medial	d	l			[kala]	Schwegler 2013	each	
Palenquero	Central America	Spanish	1650	1700	Slavery	Kikongo	Stops	word-final	d							
Palenquero	Central America	Spanish	1650	1700	Slavery	Kikongo	Stops	word-initial	k	k			[kasa]	Schwegler 2013	house	
Palenquero	Central America	Spanish	1650	1700	Slavery	Kikongo	Stops	word-medial	k	k			[loko]	Schwegler 2013	crazy	
Palenquero	Central America	Spanish	1650	1700	Slavery	Kikongo	Stops	word-initial	g	ŋg			[ŋgato]	Schwegler 2013	cat	
Palenquero	Central America	Spanish	1650	1700	Slavery	Kikongo	Stops	word-medial	g	g			[lago]	Schwegler 2013	lake	
Palenquero	Central America	Spanish	1650	1700	Slavery	Kikongo	Fricatives	word-initial	f	f			[fwedzɾa]	Schwegler 2013	strength	
Palenquero	Central America	Spanish	1650	1700	Slavery	Kikongo	Fricatives	word-medial	f							
Palenquero	Central America	Spanish	1650	1700	Slavery	Kikongo	Fricatives	word-initial	s̪	s			[sona]	Schwegler 2013	zone	
Palenquero	Central America	Spanish	1650	1700	Slavery	Kikongo	Fricatives	word-medial	s̪	dz			[fwedzɾa]	Schwegler 2013	strength	
Palenquero	Central America	Spanish	1650	1700	Slavery	Kikongo	Fricatives	word-final	s̪							
Palenquero	Central America	Spanish	1650	1700	Slavery	Kikongo	Fricatives	word-initial	ʝ	j			[jama]	Schwegler 2013	to call	
Palenquero	Central America	Spanish	1650	1700	Slavery	Kikongo	Fricatives	word-medial	ʝ							
Palenquero	Central America	Spanish	1650	1700	Slavery	Kikongo	Fricatives	word-initial	s	s			[swelo]	Schwegler 2013	ground	
Palenquero	Central America	Spanish	1650	1700	Slavery	Kikongo	Fricatives	word-medial	s	s			[kasa]	Schwegler 2013	house	
Palenquero	Central America	Spanish	1650	1700	Slavery	Kikongo	Fricatives	word-initial	t̠ʃ							
Palenquero	Central America	Spanish	1650	1700	Slavery	Kikongo	Fricatives	word-medial	t̠ʃ	t̠ʃ			[het̠ʃo]	Schwegler 2013	done	
Palenquero	Central America	Spanish	1650	1700	Slavery	Kikongo	Fricatives	word-initial	ʃ	x			[xama]	Schwegler 2013	never	
Palenquero	Central America	Spanish	1650	1700	Slavery	Kikongo	Fricatives	word-medial	ʃ							
Palenquero	Central America	Spanish	1650	1700	Slavery	Kikongo	Rhotics	word-medial	ɾ							
Palenquero	Central America	Spanish	1650	1700	Slavery	Kikongo	Rhotics	word-final	ɾ	∅			[muhe]	Schwegler 2013	woman	
Palenquero	Central America	Spanish	1650	1700	Slavery	Kikongo	Rhotics	word-initial	r							
Palenquero	Central America	Spanish	1650	1700	Slavery	Kikongo	Rhotics	word-medial	r	ɾ			[peɾo]	Schwegler 2013	dog	
Palenquero	Central America	Spanish	1650	1700	Slavery	Kikongo	Rhotics	word-medial	r	l			[pelo]	Schwegler 2013	dog	
Palenquero	Central America	Spanish	1650	1700	Slavery	Kikongo	Laterals	word-initial	l	l			[lago]	Schwegler 2013	lake	
Palenquero	Central America	Spanish	1650	1700	Slavery	Kikongo	Laterals	word-medial	l							
Palenquero	Central America	Spanish	1650	1700	Slavery	Kikongo	Laterals	word-final	l							
Palenquero	Central America	Spanish	1650	1700	Slavery	Kikongo	Laterals	word-medial	ʎ							
Palenquero	Central America	Spanish	1650	1700	Slavery	Kikongo	Nasals	word-initial	m	m			[mina]	Schwegler 2013	mine	
Palenquero	Central America	Spanish	1650	1700	Slavery	Kikongo	Nasals	word-medial	m	m			[jama]	Schwegler 2013	to call	
Palenquero	Central America	Spanish	1650	1700	Slavery	Kikongo	Nasals	word-initial	n							
Palenquero	Central America	Spanish	1650	1700	Slavery	Kikongo	Nasals	word-medial	n	n			[mina]	Schwegler 2013	mine	
Palenquero	Central America	Spanish	1650	1700	Slavery	Kikongo	Nasals	word-final	n	ŋ			[boŋ]	Schwegler 2013	good	
Palenquero	Central America	Spanish	1650	1700	Slavery	Kikongo	Nasals	word-medial	ɲ	ɲ			[aɲo]	Schwegler 2013	year	
